customer_tweet_id,customer_message,intent,confidence,reason
59581,I expected something TODAY and now my delivery is for tomorrow by 8PM,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
60264,"Hi, Delivery date keeps being pushed back on my order. I chose you over another company because I thought you were reliable 😞",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
60265,New order which showed an expected delivery date of October 10th. Still no product. I could have ordered it elsewhere and had it by now.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
60269,Day 3....STILL NO DELIVERY! Anyone else think this is pathetic? #Retailfail #EpicFail #PoorExperience #AmazonFail,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
60276,I cancelled an order from and they wont refund the credit card rewards I used to purchase. SO ANNOYED,Return / Refund,HIGH,Message explicitly concerns a return or refund.
57449,The order status says it’s out for delivery and was expected to be delivered by 9pm. It’s now 9:15om and I still don’t have it,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
62159,Tuesday but i got an email saying it was delivered on monday and ive asked everyone in my household but they all confirmed nothing came in,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
62184,"your customer service is a joke, worst agents out there",Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
62297,It has just arrived. This is not the first time something has been out for delivery all day only to be delivered the next day or very late.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
62303,My packages have been “out for delivery” since 11am. Means I’m probably not going to get it today...,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
62308,"Not sure what time you have but it's 8:00 and no delivery, which was guaranteed.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
63115,"You seem to be asking too much of your delivery drivers, two consecutive Prime deliveries not turned up on the promised day",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
63125,What is with recently? A pre-order that was due this week now has a delivery estimate between now-Jan '18. Are you kidding me?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
63866,"It might be delivered today, same the previous two days. In over 10 years of buying from you this has never happened. Doesn't look good coming up to Christmas",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
63865,"""From Amazon Shipping at Wednesday, 29 November. Delay in delivery due to external factors"" External factor being courier I guess.",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
63871,Disappointing from had parcel out for delivery for 2 days. No idea if it will actually arrive this week.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
63874,But no-one can give me a revised delivery date.... that is all I wanted to know!,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
63873,It's not. I have checked. All items are in stock. The email did not give an estimate of how long I have to wait. The online support bod said 'just wait until after delivery day',Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
63920,why do I even pay for prime when all my delivery dates get postponed ON the day of delivery anyways? 🙃 #fail,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
64042,"I just got an email with a new delivery date of Friday. This is unacceptable. I've gone days without a bed because of this, and I have no reason to believe it won't be pushed to Saturday and beyond.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
64046,"No. I spent an hour waiting on hold with UPS today, and they told me they'd make sure it got out tomorrow. But just now I got an email saying Friday.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
64062,They told me to wait 5 business days to investigate and another 5 days for the refund..what a joke..wasted so much of my time and energy...atleast i should get some compensation,Return / Refund,HIGH,Message explicitly concerns a return or refund.
64064,I've received a tampered product...i want my refund asap.. i spent hour talking to your customer support and they were useless,Return / Refund,HIGH,Message explicitly concerns a return or refund.
64096,"Hi Amazon, I signed up this week and placed an order. Now when I try sign in, it says my email isn't registered? Please help!",Account / Login / Security,HIGH,No strong boundary rule matched; retained semantic prediction.
64114,another triumph of customer service. Useless.,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
64155,. I purchased Kindle cover which was about to deliver yesterday. Till the morning same status was in it is showing delivery by Monday. Why the fuck u offer prime membership if u hv to do all this. Order no:- 408-6217882-7253940,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
64154,They are just providing the details which is available in portal. Even they have increased the delivery date and it will be delivered on Monday.i placed order on last Monday ..ok and you will deliver on next monday. Even customer service dint guarantee it.,Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
64161,"Please confirm the estimated date, as you said in last tweet. I am hoping you will do the delivery at the earliest.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
64169,Please do fast all u can do. I want my refund as fast as possible.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
64186,"As suggested by you, I reported the issue. I hope they contact me soon. Thanks for the response.",Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
64197,Are you unable to look through this thread of tweets? Why is the customer service so bad. Is a joke?,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
64204,"Still waiting on a call back, my item is saying delivered AGAIN when it hasn’t arrived, this is the 2nd time. It’s beyond ridiculous now! Last time it was delivered at 11:45pm now at 10:42pm, both outside of amazon delivery hours with no signature. Any chance of somebody calling?",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
64214,"Been waiting for my order for over a week now, the first time it said it was “delivered” at 11:45pm 🤔 now the replacement said attempted delivery last night when I was sat in waiting all evening...customer service are useless.",Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
64220,resolved my problrm as soon as problem,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
65626,je please help these customers support is not helping and giving false response,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
