customer_tweet_id,customer_message,amazon_tweet_id,amazon_response
574924,@115850 is such a pathetic company... no internal processes and control over the courier..,574923,"@255252 Apologies for any inconvenience you had with our courier. Could you please elaborate, we would like to help you, ^AH"
574926,@128308 why don't we have 4K #FireTVStick in India Yet??,574925,@255253 We do not have this feature yet on our Fire tv stick. We'll have your comments forwarded to our team for review in this. ^VM
574929,I swear to GOD if my @116090 package doesn't get here for Christmas..... I'll freak the hell out,574927,"@255254 Don't worry we will do our best to make sure that Christmas breakdown never comes around, Lauren. Are your parcels delayed? What was the expected delivery day?^SM"
574932,"Vi racconto una breve storia triste su un pacco amazon che doveva arrivarmi martedì scorso. Il primo corriere non gli andava di trovare casa e lo ha lasciato ad un altro corriere, ieri viene il corriere, controlla il furgone e mi dice ""me lo sono dimenticato"" di dove sono? NAPOLI",574930,"@255255 Mi dispiace, l'articolo era spedito da Amazon? Verificalo da qui: https://t.co/28YYyBgXYZ e facci sapere! - Margherita"
574934,@115850 what is wrong with you guys.?!? My dad has been struggling to receive claims from the seller. #407-4560535-2754753 You better reach out to him immediately.,574933,@255256 I’m sorry about the hassle. Please drop in your details here: https://t.co/GIJyeYqKE0. We’ll look into it. ^SB
574937,@AmazonHelp you need to get yourselves sorted out getting told a pile of lies and messed around until 10 pm at night is not the way to treat customers. Then no way to complain as the adviser doesn’t put the option in the email 🤬,574935,"@255257 Hi, without revealing any account information, can you advised what's happened? ^JC."
574936,"@AmazonHelp Delivery due 8, on chat at 8.48 oh yes def arrive by 10pm checks online tracking 8.42 marked as rejected by resident. My daughter waited in all day as it was signed for",574938,"@255257 Sorry to hear that. We don't have access to your account over Twitter, but if you get in touch here: https://t.co/JzP7hlA23B we'll look in to this for you.^TI"
574946,@AmazonHelp @115850 Why you ppl are so careless abt serving orders.this is the third mistake by you in a row with my orders.pissed off.,574943,@255259 Sorry for the trouble with the delivery of the order. Let us look into it. Have you reported it to the support team here: https://t.co/TxK11z5H93 ? ^HR
574945,@AmazonHelp The biggest prob is why shud i get my money stuck for ur mistake and that too third time in a row.please arrange to refund my money first1/2,574947,"@255259 I'm sorry about the pick-up issues. Could you please confirm reporting this to our support team using the link provided earlier? Please don't provide your return details, we consider it personal information. Our Twitter page is visible to public. ^VN"
574950,@951 @115850 need your help here too. Check this thread,574949,@255260 We will provide a resolution on the basis of the Smartchk app diagnostic results. 2/2 ^SB
574954,"@AmazonHelp Hi , not able to initiate return . On click on ""Return items"" button under ""Start a return"" , it takes me to orders page. There i can see my order but there is no option on initiate return",574955,"@255260 Apologies for the issues with received product. Since the return window is expired, request you to claim the available warranty of the product from the manufacturer, as they will help you further. Please keep is posted for further assistance. ^BS"
574957,Amazonきた！わーい！げとった☺️ https://t.co/GiR9MoaBY0,574956,@255261 |´-`)ﾁﾗｯ Amazonのご利用ありがとうございました🙇HM
574964,@115850 @115821 why have you disabled the product review for Amazon echo! Since its Amazons product that does not mean that ppl cannot write a review about that! @165092,574962,@255264 There are some guidelines that you must adhere to while reviewing. You may check the guidelines here on the link : https://t.co/Z3XlfIMArb ^KK
574963,@AmazonHelp @115850 @115821 but there is no option to write a review for echo products. Why is it disabled?,574965,@255264 I've checked and seen that the review option is available and isn't disabled. Kindly try using the option after clearing your cache and cookies for the browser. ^AP
574966,@AmazonHelp I have already tried. When I spoke to customer care they told we cannot provide review for that product,574967,"@255264 That's odd! Sorry about the trouble you're facing in posting a review about the Echo devices. We'd like to have this checked, kindly drop in your details here: https://t.co/beaaDm0muc and we'll reach out to you soon. ^EM"
574971,"@115821 @115850 Please find time to read a sweet little experience that I had, shopping with your website- Amazon- Story of a rotten online shopping website https://t.co/fhyfNWsh7n",574970,"@255266 Looks like link is not working rameez, could you tell me if you had an unpleasant experience with any of your order? ^SP"
574973,アマゾンでポチった。かわえかわえ... https://t.co/NNz5czm4hj,574972,@255267 カワイイですね～♪ (*´︶`*) ご利用ありがとうございました！TN
574976,Hey @115821 can we expect this treatment for every package? This is my neighbor’s delivery on Saturday. 😳 https://t.co/5zRsJ6x8uS,574974,"@255268 So sorry about this, please fill out this secure form and a specialist will look into this as a priority https://t.co/R55eEQwSEs ^KM"
574978,"Oh hey. Still awake. Still shopping on amazon, too. My bank account needs me to go to sleep now.",574977,@255270 Hey. Don't listen to your bank account. It's always trying to ruin your fun!! ^DC
574980,アマゾンプライムやるやん！ https://t.co/PGuhpjPcGA,574979,@255271 恐れ入ります♪ヾ(´ε｀*)ゝ どうぞごゆっくりお楽しみください！TN
574982,amazon届くの早すぎ,574981,@255272 (;´▽｀A`` TN
574984,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,574983,"@231112 I understand your concern aslam, we've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^SP"
574988,@115821 package 📦 deliveries at 10:21pm?!?,574986,@255273 Sorry about this. What carrier was your order with Christie?
574987,"@AmazonHelp Tracking info on your sight says ""AMZL US""",574989,@255273 We would like to check this a bit further for you Christie. Can you please click the following link and send us the details: https://t.co/R55eEQwSEs. We will then get back to you after this is investigated.^BZ
574993,"@115821 m placed order on 1st December, nd select one day delivery option but now on 3rd December says can't deliver this courier, so what can I do for that.? Nd what you can do for me.???",574992,@255275 Apologies for the delayed delivery. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll get this sorted for you. ^PB
575310,銀河のしずくｷﾀｰ Amazonさんありがとう https://t.co/7kgPxWFHNc,575309,@255372 パッケージデザイン、すごく素敵ですね✨ Amazonのご利用ありがとうございました \( ˙▿˙ )/ HM
575313,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 Amazon make me very upset and irritate me and waste my time so i want to inform you please don't buy anything from amazon you will also have to face this type of situation in future please backward amazon,575311,@231112 We'd certainly want to help you. As mentioned earlier please reply to the correspondence received so we could assist you further. ^BS
575312,@AmazonHelp i want a call back i reply on mail but you didn't call me what is it mean i already provided you screen short,575314,"@231112 Since you've already responded to our correspondence, you'd receive an update anytime soon. Appreciate your patience and understanding. ^EM"
